,status,age,education,profession,device,account_balance,loan,mortgage,credit,positive,n_contact,l_call_duration,subscribed,p_campain,month,day
30177,single,25,master,technician,cellular,0.07297414532285562,False,False,False,True,0.0,0.09090909090909088,False,False,7,10
30178,divorced,53,bachelor,engineer,cellular,0.08928589442253182,False,True,False,True,0.0,0.45454545454545453,False,False,5,18
30179,married,42,master,teacher,cellular,0.07357940502970818,False,True,False,True,0.03225806451612903,0.31168831168831174,False,False,7,14
30180,single,52,bachelor,engineer,unknown,0.10386256569589736,False,False,False,True,0.11290322580645161,0.44155844155844154,False,False,6,20
30181,single,52,doctoral,manager,cellular,0.09359332600296578,False,False,False,True,0.016129032258064516,0.44155844155844154,False,True,4,30
30182,married,38,master,engineer,cellular,0.06947372668489171,True,True,False,False,0.0,0.25974025974025977,False,False,5,12
30183,married,45,master,engineer,cellular,0.10157266647163855,False,False,False,True,0.0,0.3506493506493507,False,False,11,21
30184,married,56,bachelor,self-employed,cellular,0.07391229786847707,False,False,False,True,0.016129032258064516,0.4935064935064935,False,False,2,4
30185,single,28,doctoral,manager,unknown,0.08492802453319347,True,False,False,True,0.0,0.12987012987012986,False,False,11,4
30186,married,28,doctoral,manager,cellular,0.1063441304939928,True,False,False,True,0.016129032258064516,0.12987012987012986,False,False,7,8
30187,divorced,81,bachelor,accountant,cellular,0.08141751823344869,False,False,False,True,0.016129032258064516,0.8181818181818181,True,True,9,27
30188,divorced,41,bachelor,engineer,unknown,0.07570790166547298,False,True,False,True,0.0,0.29870129870129875,False,False,5,26
30189,divorced,51,bachelor,architect,unknown,0.10895683489523965,False,False,False,True,0.0,0.42857142857142855,False,False,6,9
30190,married,36,master,technician,unknown,0.07348861607368029,False,True,False,True,0.04838709677419355,0.2337662337662338,False,False,7,4
30191,divorced,35,master,scientist,cellular,0.07374080761820219,False,True,False,True,0.0,0.2207792207792208,False,False,7,21
30192,married,53,master,scientist,cellular,0.07371054463285956,False,False,False,True,0.04838709677419355,0.45454545454545453,False,False,8,13
30193,single,32,doctoral,manager,cellular,0.07280265507258074,False,False,False,True,0.016129032258064516,0.18181818181818182,False,False,8,22
30194,single,50,bachelor,technician,telephone,0.08521047906305798,False,False,False,True,0.016129032258064516,0.41558441558441556,False,False,7,30
30195,single,26,master,engineer,unknown,0.0764443009754769,False,True,False,True,0.0,0.10389610389610388,False,False,5,13
30196,single,34,doctoral,manager,cellular,0.07891577811179148,True,True,False,True,0.0,0.2077922077922078,False,True,11,20
30197,married,42,doctoral,manager,unknown,0.05815537016674906,False,True,False,False,0.27419354838709675,0.31168831168831174,False,False,6,20
30198,single,28,master,self-employed,unknown,0.06959477862626223,False,True,True,False,0.03225806451612903,0.12987012987012986,False,False,5,12
30199,married,47,master,teacher,cellular,0.07302458363176001,False,False,False,True,0.03225806451612903,0.3766233766233767,False,False,8,11
30200,married,41,bachelor,teacher,cellular,0.07688815809383544,False,True,False,True,0.0,0.29870129870129875,False,True,4,17
30201,single,31,master,engineer,unknown,0.12370499641888008,False,False,False,True,0.0,0.16883116883116883,False,False,5,20
30202,single,22,master,scientist,unknown,0.07305484661710263,False,True,False,True,0.016129032258064516,0.051948051948051965,False,False,5,27
30203,single,31,doctoral,student,unknown,0.07389212254491533,False,True,False,True,0.016129032258064516,0.16883116883116883,False,False,5,8
30204,married,42,bachelor,retired,telephone,0.07569781400369209,False,True,False,True,0.12903225806451613,0.31168831168831174,False,False,5,8
30205,single,27,master,teacher,unknown,0.07320616154381578,False,False,False,True,0.0,0.11688311688311687,False,False,9,7
30206,married,39,master,teacher,telephone,0.07280265507258074,False,True,False,True,0.0,0.27272727272727276,False,False,7,10
30207,married,49,master,teacher,unknown,0.09278631306049571,False,True,False,True,0.03225806451612903,0.40259740259740256,False,False,5,15
30208,married,33,bachelor,architect,cellular,0.07280265507258074,False,False,False,True,0.016129032258064516,0.19480519480519481,False,False,8,11
30209,single,24,master,unemployed,cellular,0.07821972944891105,False,True,False,True,0.03225806451612903,0.07792207792207789,True,False,4,20
30210,single,23,master,unemployed,cellular,0.07988419364275556,False,False,False,True,0.0,0.06493506493506496,False,False,9,16
30211,married,31,master,technician,unknown,0.06998819743571638,False,True,True,False,0.03225806451612903,0.16883116883116883,False,False,5,28
30212,married,36,master,engineer,unknown,0.07403334980984759,False,True,False,True,0.016129032258064516,0.2337662337662338,False,False,6,4
30213,married,35,master,scientist,cellular,0.21329352069483815,False,False,False,True,0.0,0.2207792207792208,False,True,11,21
30214,married,51,bachelor,engineer,cellular,0.07033117793626616,True,False,False,False,0.06451612903225806,0.42857142857142855,False,False,8,28
30215,married,54,doctoral,manager,cellular,0.07414431408943722,True,False,False,True,0.03225806451612903,0.4675324675324675,False,False,7,24
30216,married,41,bachelor,engineer,cellular,0.0736096680150508,False,True,False,True,0.03225806451612903,0.29870129870129875,False,True,5,15
30217,divorced,50,master,scientist,cellular,0.06775882418214282,True,True,False,False,0.016129032258064516,0.41558441558441556,False,False,7,22
30218,married,36,doctoral,manager,cellular,0.07922849562699863,False,True,False,True,0.03225806451612903,0.2337662337662338,False,False,7,17
30219,married,45,bachelor,engineer,unknown,0.07280265507258074,False,False,False,True,0.06451612903225806,0.3506493506493507,False,False,5,23
30220,married,40,doctoral,self-employed,unknown,0.09219114101542406,False,True,False,True,0.0,0.28571428571428575,False,False,6,20
30221,married,43,master,student,cellular,0.07538509648848495,False,False,False,True,0.0,0.32467532467532473,False,False,1,28
30222,single,30,master,scientist,cellular,0.16497362076444302,False,True,False,True,0.0,0.15584415584415584,False,False,7,10
30223,single,33,master,scientist,cellular,0.07862323592014608,True,True,False,True,0.03225806451612903,0.19480519480519481,False,False,4,20
30224,divorced,35,master,scientist,unknown,0.07784648596301864,False,True,False,True,0.0,0.2207792207792208,False,False,5,13
30225,single,32,master,technician,unknown,0.07483027509053677,True,True,False,True,0.04838709677419355,0.18181818181818182,False,False,5,27
30226,divorced,42,master,self-employed,unknown,0.07455790822245313,False,True,False,True,0.0,0.31168831168831174,False,False,5,26
30227,married,49,master,scientist,cellular,0.08102409942399452,False,False,False,True,0.0967741935483871,0.40259740259740256,False,True,12,21
30228,single,34,doctoral,scientist,cellular,0.07275221676367635,False,False,True,True,0.11290322580645161,0.2077922077922078,False,False,8,28
30229,married,55,master,accountant,unknown,0.0770293853587677,False,False,False,True,0.04838709677419355,0.4805194805194805,False,False,6,17
30231,married,45,master,technician,telephone,0.07280265507258074,True,False,False,True,0.03225806451612903,0.3506493506493507,True,False,7,15
30232,married,32,master,engineer,cellular,0.08142760589522956,True,True,False,True,0.04838709677419355,0.18181818181818182,False,False,4,20
30233,married,35,master,technician,cellular,0.09348236172337615,False,True,False,True,0.0,0.2207792207792208,False,False,7,21
30234,single,56,master,architect,cellular,0.07341800244121416,True,False,False,True,0.03225806451612903,0.4935064935064935,False,False,7,30
30235,married,32,master,scientist,cellular,0.07510264195862042,False,True,False,True,0.0,0.18181818181818182,False,True,11,21
30236,married,37,master,engineer,unknown,0.074567995884234,False,True,False,True,0.0967741935483871,0.24675324675324678,False,False,5,12
30237,divorced,51,master,engineer,cellular,0.07383159657423007,False,False,False,True,0.03225806451612903,0.42857142857142855,False,False,5,15
30238,married,52,doctoral,retired,cellular,0.0774026288446601,False,False,False,True,0.016129032258064516,0.44155844155844154,False,False,11,18
30239,married,57,master,technician,telephone,0.07396273617738146,False,False,False,True,0.11290322580645161,0.5064935064935066,False,False,7,29
30240,divorced,61,master,accountant,cellular,0.0887915989952689,False,False,False,True,0.03225806451612903,0.5584415584415585,False,False,12,7
30241,divorced,53,doctoral,retired,unknown,0.07457808354601488,False,True,False,True,0.0967741935483871,0.45454545454545453,False,False,6,16
30242,married,36,doctoral,student,telephone,0.0751127296204013,False,True,False,True,0.06451612903225806,0.2337662337662338,False,False,7,17
30243,single,28,master,teacher,cellular,0.077574119094935,False,False,False,True,0.0,0.12987012987012986,False,False,7,23
30244,divorced,30,master,scientist,cellular,0.09462226750461511,False,False,False,True,0.016129032258064516,0.15584415584415584,False,False,8,20
30245,single,42,master,engineer,cellular,0.07627281072520202,False,True,False,True,0.0,0.31168831168831174,False,False,5,13
30246,married,51,bachelor,engineer,cellular,0.07280265507258074,False,False,False,True,0.08064516129032258,0.42857142857142855,False,False,8,7
30247,single,39,bachelor,engineer,unknown,0.07467896016382364,True,False,False,True,0.03225806451612903,0.27272727272727276,False,False,6,16
30248,married,63,doctoral,accountant,cellular,0.14637197244050804,False,False,False,True,0.0,0.5844155844155845,False,False,8,7
30249,married,31,master,engineer,unknown,0.07965217742179541,False,True,False,True,0.04838709677419355,0.16883116883116883,True,False,5,19
30250,married,32,doctoral,student,cellular,0.2046483945486276,False,False,False,True,0.0967741935483871,0.18181818181818182,False,False,11,21
30251,married,70,bachelor,accountant,cellular,0.09409770909200957,False,False,False,True,0.03225806451612903,0.6753246753246753,False,True,8,24
30252,divorced,37,master,engineer,unknown,0.07034126559804704,False,True,False,False,0.0,0.24675324675324678,False,False,5,9
30253,divorced,38,doctoral,manager,cellular,0.07280265507258074,False,False,False,True,0.03225806451612903,0.25974025974025977,False,False,2,10
30254,married,50,doctoral,manager,cellular,0.06853557413927026,False,True,False,False,0.016129032258064516,0.41558441558441556,False,True,11,19
30255,single,30,master,scientist,cellular,0.0718140642180549,False,True,False,False,0.016129032258064516,0.15584415584415584,False,True,5,15
30256,married,58,bachelor,teacher,unknown,0.07620219709273589,True,False,False,True,0.016129032258064516,0.5194805194805194,False,False,7,1
30257,single,53,master,technician,cellular,0.09457182919571074,False,True,False,True,0.0,0.45454545454545453,True,True,8,2
30258,married,44,bachelor,architect,unknown,0.09414814740091396,False,False,False,True,0.016129032258064516,0.3376623376623377,False,False,6,16
30259,married,28,master,engineer,unknown,0.07280265507258074,False,True,False,True,0.03225806451612903,0.12987012987012986,False,False,5,26
30260,married,29,master,engineer,cellular,0.10285379951780978,False,False,False,True,0.016129032258064516,0.14285714285714285,False,False,2,5
30261,single,25,master,teacher,cellular,0.07535483350314232,True,False,False,True,0.0,0.09090909090909088,False,False,7,9
30263,divorced,45,doctoral,retired,unknown,0.07280265507258074,False,True,False,True,0.0,0.3506493506493507,False,False,5,13
30264,married,31,doctoral,scientist,cellular,0.07280265507258074,False,False,False,True,0.016129032258064516,0.16883116883116883,False,False,8,29
30265,married,61,doctoral,manager,cellular,0.07358949269148905,False,True,False,True,0.016129032258064516,0.5584415584415585,False,False,2,24
30266,single,30,master,scientist,cellular,0.07495132703190728,False,True,False,True,0.0,0.15584415584415584,False,False,5,5
30267,married,32,master,teacher,cellular,0.07446711926642524,False,True,False,True,0.14516129032258063,0.18181818181818182,False,False,2,9
30268,married,54,master,scientist,unknown,0.08601749200552805,False,True,False,True,0.04838709677419355,0.4675324675324675,False,False,6,18
30269,married,37,doctoral,manager,unknown,0.07332721348518628,False,True,False,True,0.016129032258064516,0.24675324675324678,False,False,5,5
30270,married,33,master,teacher,unknown,0.08125611564495466,False,True,False,True,0.03225806451612903,0.19480519480519481,False,False,5,29
30271,married,32,master,technician,cellular,0.07585921659218611,False,False,False,True,0.03225806451612903,0.18181818181818182,False,True,5,15
30272,married,39,master,technician,unknown,0.0701899506713339,False,False,False,False,0.12903225806451613,0.27272727272727276,False,False,5,23
30273,single,32,master,technician,cellular,0.07707982366767208,True,False,False,True,0.03225806451612903,0.18181818181818182,True,False,4,2
30274,married,60,bachelor,manager,cellular,0.07509255429683954,True,True,False,True,0.016129032258064516,0.5454545454545454,False,True,4,13
